ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Value_in_Source,ConceptInSource,Borrowed,Borrowed_Score,Borrowed_Base,Age,Age_Score,Donor_Language,Donor_Meaning,Donor_Value
Spanish-ANNOUNCE-2,ids-176-18-430-2,Spanish,ANNOUNCE,avisar,avisar,a β i s a ɾ,,IDS;Miller2023,,,^avisar$,Spanish,anunciar; avisar,,,,,,,,,
Spanish-THREATEN-1,ids-176-18-440-1,Spanish,THREATEN,amenazar,amenazar,a m e n a s a ɾ,,IDS;Miller2023,,,^amenazar$,Spanish,amenazar,,,,,,,,,
Spanish-BOAST-1,ids-176-18-450-1,Spanish,BOAST,jactarse,jactarse,x a k t a ɾ s e,,IDS;Miller2023,,,^jactarse$,Spanish,jactarse,,,,,,,,,
Spanish-WRITE-1,ids-176-18-510-1,Spanish,WRITE,escribir,escribir,ɛ s k ɾ i β i ɾ,,IDS;Miller2023,,,^escribir$,Spanish,escribir,,,,,,,,,
Spanish-READ-1,ids-176-18-520-1,Spanish,READ,leer,leer,l e ɛ ɾ,,IDS;Miller2023,,,^leer$,Spanish,leer,,,,,,,,,
Spanish-PAPER-1,ids-176-18-560-1,Spanish,PAPER,papel,papel,p a p ɛ l,,IDS;Miller2023,,,^papel$,Spanish,papel,,,,,,,,,
Spanish-PEN-1,ids-176-18-570-1,Spanish,PEN,pluma,pluma,p l u m a,,IDS;Miller2023,,,^pluma$,Spanish,pluma,,,,,,,,,
Spanish-BOOK-1,ids-176-18-610-1,Spanish,BOOK,libro,libro,l i β ɾ o,,IDS;Miller2023,,,^libro$,Spanish,libro,,,,,,,,,
Spanish-POET-1,ids-176-18-670-1,Spanish,POET,poeta,poeta,p o ɛ t a,,IDS;Miller2023,,,^poeta$,Spanish,poeta,,,,,,,,,
Spanish-FLUTE-1,ids-176-18-710-1,Spanish,FLUTE,flauta,flauta,f l a u t a,,IDS;Miller2023,,,^flauta$,Spanish,flauta,,,,,,,,,
Spanish-DRUM-1,ids-176-18-720-1,Spanish,DRUM,bombo,bombo,b o m b o,,IDS;Miller2023,,,^bombo$,Spanish,bombo; tambor,,,,,,,,,
Spanish-DRUM-2,ids-176-18-720-2,Spanish,DRUM,tambor,tambor,t a m b o ɾ,,IDS;Miller2023,,,^tambor$,Spanish,bombo; tambor,,,,,,,,,
Spanish-BRASSINSTRUMENTHORNORTRUMPET-1,ids-176-18-730-1,Spanish,BRASSINSTRUMENTHORNORTRUMPET,trompeta,trompeta,t ɾ o m p ɛ t a,,IDS;Miller2023,,,^trompeta$,Spanish,trompeta; trompa; corneta,,,,,,,,,
Spanish-BRASSINSTRUMENTHORNORTRUMPET-2,ids-176-18-730-2,Spanish,BRASSINSTRUMENTHORNORTRUMPET,trompa,trompa,t ɾ o m p a,,IDS;Miller2023,,,^trompa$,Spanish,trompeta; trompa; corneta,,,,,,,,,
Spanish-BRASSINSTRUMENTHORNORTRUMPET-3,ids-176-18-730-3,Spanish,BRASSINSTRUMENTHORNORTRUMPET,corneta,corneta,k o ɾ n ɛ t a,,IDS;Miller2023,,,^corneta$,Spanish,trompeta; trompa; corneta,,,,,,,,,
Spanish-RATTLE-1,ids-176-18-740-1,Spanish,RATTLE,matraca,matraca,m a t ɾ a k a,,IDS;Miller2023,,,^matraca$,Spanish,matraca; cascabel,,,,,,,,,
Spanish-RATTLE-2,ids-176-18-740-2,Spanish,RATTLE,cascabel,cascabel,k a s k a β ɛ l,,IDS;Miller2023,,,^cascabel$,Spanish,matraca; cascabel,,,,,,,,,
Spanish-COUNTRY-1,ids-176-19-110-1,Spanish,COUNTRY,país,país,p a i s,,IDS;Miller2023,,,^país$,Spanish,país,,,,,,,,,
Spanish-NATIVECOUNTRY-1,ids-176-19-120-1,Spanish,NATIVECOUNTRY,patria,patria,p a t ɾ j a,,IDS;Miller2023,,,^patria$,Spanish,patria,,,,,,,,,
Spanish-TOWN-1,ids-176-19-150-1,Spanish,TOWN,ciudad,ciudad,s j u ð a ð,,IDS;Miller2023,,,^ciudad$,Spanish,ciudad,,,,,,,,,
Spanish-VILLAGE-1,ids-176-19-160-1,Spanish,VILLAGE,pueblo,pueblo,p w e β l o,,IDS;Miller2023,,,^pueblo$,Spanish,pueblo,,,,,,,,,
Spanish-BOUNDARY-1,ids-176-19-170-1,Spanish,BOUNDARY,límite,límite,l i m i t e,,IDS;Miller2023,,,^límite$,Spanish,límite; frontera,,,,,,,,,
Spanish-BOUNDARY-2,ids-176-19-170-2,Spanish,BOUNDARY,frontera,frontera,f ɾ o n t ɛ ɾ a,,IDS;Miller2023,,,^frontera$,Spanish,límite; frontera,,,,,,,,,
Spanish-PEOPLE-1,ids-176-19-210-1,Spanish,PEOPLE,pueblo,pueblo,p w e β l o,,IDS;Miller2023,,,^pueblo$,Spanish,pueblo; gente,,,,,,,,,
Spanish-PEOPLE-2,ids-176-19-210-2,Spanish,PEOPLE,gente,gente,x e n t e,,IDS;Miller2023,,,^gente$,Spanish,pueblo; gente,,,,,,,,,
Spanish-CLAN-1,ids-176-19-230-1,Spanish,CLAN,tribu,tribu,t ɾ i β u,,IDS;Miller2023,,,^tribu$,Spanish,tribu; clan,,,,,,,,,
Spanish-CLAN-2,ids-176-19-230-2,Spanish,CLAN,clan,clan,k l a n,,IDS;Miller2023,,,^clan$,Spanish,tribu; clan,,,,,,,,,
Spanish-CHIEFTAIN-1,ids-176-19-240-1,Spanish,CHIEFTAIN,jefe,jefe,x e f e,,IDS;Miller2023,,,^jefe$,Spanish,jefe; cacique,,,,,,,,,
Spanish-CHIEFTAIN-2,ids-176-19-240-2,Spanish,CHIEFTAIN,cacique,cacique,k a s i k e,,IDS;Miller2023,,,^cacique$,Spanish,jefe; cacique,,,,,,,,,
Spanish-WALKINGSTICK-1,ids-176-19-250-1,Spanish,WALKINGSTICK,bastón,bastón,b a s t o n,,IDS;Miller2023,,,^bastón$,Spanish,bastón; bordón,,,,,,,,,
Spanish-WALKINGSTICK-2,ids-176-19-250-2,Spanish,WALKINGSTICK,bordón,bordón,b o ɾ ð o n,,IDS;Miller2023,,,^bordón$,Spanish,bastón; bordón,,,,,,,,,
Spanish-RULE-1,ids-176-19-310-1,Spanish,RULE,gobernar,gobernar,g o β ɛ ɾ n a ɾ,,IDS;Miller2023,,,^gobernar$,Spanish,gobernar,,,,,,,,,
Spanish-KING-1,ids-176-19-320-1,Spanish,KING,rey,rey,r e i,,IDS;Miller2023,,,^rey$,Spanish,rey; gobernante,,,,,,,,,
Spanish-KING-2,ids-176-19-320-2,Spanish,KING,gobernante,gobernante,g o β ɛ ɾ n a n t e,,IDS;Miller2023,,,^gobernante$,Spanish,rey; gobernante,,,,,,,,,
Spanish-QUEEN-1,ids-176-19-330-1,Spanish,QUEEN,reina,reina,r e i n a,,IDS;Miller2023,,,^reina$,Spanish,reina,,,,,,,,,
Spanish-NOBLE-1,ids-176-19-360-1,Spanish,NOBLE,noble,noble,n o β l e,,IDS;Miller2023,,,^noble$,Spanish,noble,,,,,,,,,
Spanish-CITIZEN-1,ids-176-19-370-1,Spanish,CITIZEN,ciudadano,ciudadano,s j u ð a ð a n o,,IDS;Miller2023,,,^ciudadano$,Spanish,ciudadano; súbdito,,,,,,,,,
Spanish-CITIZEN-2,ids-176-19-370-2,Spanish,CITIZEN,súbdito,súbdito,s u β ð i t o,,IDS;Miller2023,,,^súbdito$,Spanish,ciudadano; súbdito,,,,,,,,,
Spanish-MASTER-1,ids-176-19-410-1,Spanish,MASTER,amo,amo,a m o,,IDS;Miller2023,,,^amo$,Spanish,amo; dueɲo; patrón,,,,,,,,,
Spanish-MASTER-2,ids-176-19-410-2,Spanish,MASTER,dueɲo,dueɲo,d w e ɲ o,,IDS;Miller2023,,,^dueɲo$,Spanish,amo; dueɲo; patrón,,,,,,,,,
Spanish-MASTER-3,ids-176-19-410-3,Spanish,MASTER,patrón,patrón,p a t ɾ o n,,IDS;Miller2023,,,^patrón$,Spanish,amo; dueɲo; patrón,,,,,,,,,
Spanish-SLAVE-1,ids-176-19-420-1,Spanish,SLAVE,esclavo,esclavo,ɛ s k l a β o,,IDS;Miller2023,,,^esclavo$,Spanish,esclavo,,,,,,,,,
Spanish-SERVANT-1,ids-176-19-430-1,Spanish,SERVANT,sirviente,sirviente,s i ɾ β j e n t e,,IDS;Miller2023,,,^sirviente$,Spanish,sirviente; criado,,,,,,,,,
Spanish-SERVANT-2,ids-176-19-430-2,Spanish,SERVANT,criado,criado,k ɾ j a ð o,,IDS;Miller2023,,,^criado$,Spanish,sirviente; criado,,,,,,,,,
Spanish-FREEMAN-1,ids-176-19-440-1,Spanish,FREEMAN,hombre libre,hombre_libre,o m b ɾ e + l i β ɾ e,,IDS;Miller2023,,,^hombre_libre$,Spanish,hombre libre,,,,,,,,,
Spanish-COMMAND-1,ids-176-19-450-1,Spanish,COMMAND,mandar,mandar,m a n d a ɾ,,IDS;Miller2023,,,^mandar$,Spanish,mandar; ordenar,,,,,,,,,
Spanish-COMMAND-2,ids-176-19-450-2,Spanish,COMMAND,ordenar,ordenar,o ɾ ð e n a ɾ,,IDS;Miller2023,,,^ordenar$,Spanish,mandar; ordenar,,,,,,,,,
Spanish-OBEY-1,ids-176-19-460-1,Spanish,OBEY,obedecer,obedecer,o β e ð e s ɛ ɾ,,IDS;Miller2023,,,^obedecer$,Spanish,obedecer,,,,,,,,,
Spanish-ALLOWORPERMIT-1,ids-176-19-470-1,Spanish,ALLOWORPERMIT,permitir,permitir,p ɛ ɾ m i t i ɾ,,IDS;Miller2023,,,^permitir$,Spanish,permitir; dejar,,,,,,,,,
Spanish-ALLOWORPERMIT-2,ids-176-19-470-2,Spanish,ALLOWORPERMIT,dejar,dejar,d e x a ɾ,,IDS;Miller2023,,,^dejar$,Spanish,permitir; dejar,,,,,,,,,
Spanish-FRIEND-1,ids-176-19-510-1,Spanish,FRIEND,amigo,amigo,a m i ɣ o,,IDS;Miller2023,,,^amigo$,Spanish,amigo; compaɲero,,,,,,,,,
Spanish-FRIEND-2,ids-176-19-510-2,Spanish,FRIEND,compaɲero,compaɲero,k o m p a ɲ ɛ ɾ o,,IDS;Miller2023,,,^compaɲero$,Spanish,amigo; compaɲero,,,,,,,,,
Spanish-ENEMY-1,ids-176-19-520-1,Spanish,ENEMY,enemigo,enemigo,e n e m i ɣ o,,IDS;Miller2023,,,^enemigo$,Spanish,enemigo,,,,,,,,,
Spanish-NEIGHBOUR-1,ids-176-19-540-1,Spanish,NEIGHBOUR,vecino,vecino,b e s i n o,,IDS;Miller2023,,,^vecino$,Spanish,vecino,,,,,,,,,
Spanish-STRANGER-1,ids-176-19-550-1,Spanish,STRANGER,extranjero,extranjero,ɛ k s t ɾ a n x ɛ ɾ o,,IDS;Miller2023,,,^extranjero$,Spanish,extranjero; forastero,,,,,,,,,
Spanish-STRANGER-2,ids-176-19-550-2,Spanish,STRANGER,forastero,forastero,f o ɾ a s t ɛ ɾ o,,IDS;Miller2023,,,^forastero$,Spanish,extranjero; forastero,,,,,,,,,
Spanish-GUEST-1,ids-176-19-560-1,Spanish,GUEST,huésped,huésped,w ɛ s p ɛ ð,,IDS;Miller2023,,,^huésped$,Spanish,huésped; invitado,,,,,,,,,
Spanish-GUEST-2,ids-176-19-560-2,Spanish,GUEST,invitado,invitado,i m b i t a ð o,,IDS;Miller2023,,,^invitado$,Spanish,huésped; invitado,,,,,,,,,
Spanish-HOST-1,ids-176-19-570-1,Spanish,HOST,huésped,huésped,w ɛ s p ɛ ð,,IDS;Miller2023,,,^huésped$,Spanish,"huésped, hospedero",,,,,,,,,
Spanish-HOST-2,ids-176-19-570-2,Spanish,HOST,hospedero,hospedero,o s p e ð ɛ ɾ o,,IDS;Miller2023,,,^hospedero$,Spanish,"huésped, hospedero",,,,,,,,,
Spanish-HELP-1,ids-176-19-580-1,Spanish,HELP,ayudar,ayudar,a ʝ u ð a ɾ,,IDS;Miller2023,,,^ayudar$,Spanish,ayudar,,,,,,,,,
Spanish-HINDERORPREVENT-1,ids-176-19-590-1,Spanish,HINDERORPREVENT,impedir,impedir,i m p e ð i ɾ,,IDS;Miller2023,,,^impedir$,Spanish,impedir; estorbar,,,,,,,,,
Spanish-HINDERORPREVENT-2,ids-176-19-590-2,Spanish,HINDERORPREVENT,estorbar,estorbar,ɛ s t o ɾ β a ɾ,,IDS;Miller2023,,,^estorbar$,Spanish,impedir; estorbar,,,,,,,,,
Spanish-CUSTOM-1,ids-176-19-610-1,Spanish,CUSTOM,costumbre,costumbre,k o s t u m b ɾ e,,IDS;Miller2023,,,^costumbre$,Spanish,costumbre; hábito,,,,,,,,,
Spanish-CUSTOM-2,ids-176-19-610-2,Spanish,CUSTOM,hábito,hábito,a β i t o,,IDS;Miller2023,,,^hábito$,Spanish,costumbre; hábito,,,,,,,,,
Spanish-QUARREL-1,ids-176-19-620-1,Spanish,QUARREL,lucha,lucha,l u tʃ a,,IDS;Miller2023,,,^lucha$,Spanish,lucha; pleito; disputa,,,,,,,,,
Spanish-QUARREL-2,ids-176-19-620-2,Spanish,QUARREL,pleito,pleito,p l e i t o,,IDS;Miller2023,,,^pleito$,Spanish,lucha; pleito; disputa,,,,,,,,,
Spanish-QUARREL-3,ids-176-19-620-3,Spanish,QUARREL,disputa,disputa,d i s p u t a,,IDS;Miller2023,,,^disputa$,Spanish,lucha; pleito; disputa,,,,,,,,,
Spanish-PLOT-1,ids-176-19-630-1,Spanish,PLOT,conspiración,conspiración,k o n s p i ɾ a s j o n,,IDS;Miller2023,,,^conspiración$,Spanish,conspiración,,,,,,,,,
Spanish-MEET-1,ids-176-19-650-1,Spanish,MEET,encontrar,encontrar,e n k o n t ɾ a ɾ,,IDS;Miller2023,,,^encontrar$,Spanish,encontrar,,,,,,,,,
Spanish-PROSTITUTE-1,ids-176-19-720-1,Spanish,PROSTITUTE,prostituta,prostituta,p ɾ o s t i t u t a,,IDS;Miller2023,,,^prostituta$,Spanish,prostituta,,,,,,,,,
Spanish-FIGHT-1,ids-176-20-110-1,Spanish,FIGHT,pelear,pelear,p e l e a ɾ,,IDS;Miller2023,,,^pelear$,Spanish,pelear,,,,,,,,,
Spanish-BATTLE-1,ids-176-20-130-1,Spanish,BATTLE,guerra,guerra,g ɛ r a,,IDS;Miller2023,,,^guerra$,Spanish,guerra; batalla,,,,,,,,,
Spanish-BATTLE-2,ids-176-20-130-2,Spanish,BATTLE,batalla,batalla,b a t a ʝ a,,IDS;Miller2023,,,^batalla$,Spanish,guerra; batalla,,,,,,,,,
Spanish-PEACE-1,ids-176-20-140-1,Spanish,PEACE,paz,paz,p a s,,IDS;Miller2023,,,^paz$,Spanish,paz,,,,,,,,,
Spanish-ARMY-1,ids-176-20-150-1,Spanish,ARMY,ejército,ejército,e x ɛ ɾ s i t o,,IDS;Miller2023,,,^ejército$,Spanish,ejército; tropas,,,,,,,,,
Spanish-ARMY-2,ids-176-20-150-2,Spanish,ARMY,tropas,tropas,t ɾ o p a s,,IDS;Miller2023,,,^tropas$,Spanish,ejército; tropas,,,,,,,,,
Spanish-SOLDIER-1,ids-176-20-170-1,Spanish,SOLDIER,soldado,soldado,s o l d a ð o,,IDS;Miller2023,,,^soldado$,Spanish,soldado,,,,,,,,,
Spanish-WEAPONS-1,ids-176-20-210-1,Spanish,WEAPONS,armas,armas,a ɾ m a s,,IDS;Miller2023,,,^armas$,Spanish,armas,,,,,,,,,
Spanish-CLUB-1,ids-176-20-220-1,Spanish,CLUB,macana,macana,m a k a n a,,IDS;Miller2023,,,^macana$,Spanish,macana; garrote,,,,,,,,,
Spanish-CLUB-2,ids-176-20-220-2,Spanish,CLUB,garrote,garrote,g a r o t e,,IDS;Miller2023,,,^garrote$,Spanish,macana; garrote,,,,,,,,,
Spanish-BATTLEAXE-1,ids-176-20-222-1,Spanish,BATTLEAXE,hacha de combate,hacha_de_combate,a tʃ a + ð e + k o m b a t e,,IDS;Miller2023,,,^hacha_de_combate$,Spanish,hacha de combate,,,,,,,,,
Spanish-SLING-1,ids-176-20-230-1,Spanish,SLING,honda,honda,o n d a,,IDS;Miller2023,,,^honda$,Spanish,honda,,,,,,,,,
Spanish-BOW-1,ids-176-20-240-1,Spanish,BOW,arco,arco,a ɾ k o,,IDS;Miller2023,,,^arco$,Spanish,arco,,,,,,,,,
Spanish-ARROW-1,ids-176-20-250-1,Spanish,ARROW,flecha,flecha,f l e tʃ a,,IDS;Miller2023,,,^flecha$,Spanish,flecha,,,,,,,,,
Spanish-SPEAR-1,ids-176-20-260-1,Spanish,SPEAR,lanza,lanza,l a n s a,,IDS;Miller2023,,,^lanza$,Spanish,lanza,,,,,,,,,
Spanish-SWORD-1,ids-176-20-270-1,Spanish,SWORD,espada,espada,ɛ s p a ð a,,IDS;Miller2023,,,^espada$,Spanish,espada,,,,,,,,,
Spanish-CANNONORGUN-1,ids-176-20-280-1,Spanish,CANNONORGUN,escopeta,escopeta,ɛ s k o p ɛ t a,,IDS;Miller2023,,,^escopeta$,Spanish,escopeta; caɲón,,,,,,,,,
Spanish-CANNONORGUN-2,ids-176-20-280-2,Spanish,CANNONORGUN,caɲón,caɲón,k a ɲ o n,,IDS;Miller2023,,,^caɲón$,Spanish,escopeta; caɲón,,,,,,,,,
Spanish-ARMOUR-1,ids-176-20-310-1,Spanish,ARMOUR,armadura,armadura,a ɾ m a ð u ɾ a,,IDS;Miller2023,,,^armadura$,Spanish,armadura,,,,,,,,,
Spanish-HELMET-1,ids-176-20-330-1,Spanish,HELMET,yelmo,yelmo,ɟ ʝ ɛ l m o,,IDS;Miller2023,,,^yelmo$,Spanish,yelmo,,,,,,,,,
Spanish-SHIELD-1,ids-176-20-340-1,Spanish,SHIELD,escudo,escudo,ɛ s k u ð o,,IDS;Miller2023,,,^escudo$,Spanish,escudo,,,,,,,,,
Spanish-FORTRESS-1,ids-176-20-350-1,Spanish,FORTRESS,fortaleza,fortaleza,f o ɾ t a l e s a,,IDS;Miller2023,,,^fortaleza$,Spanish,fortaleza; castillo,,,,,,,,,
Spanish-FORTRESS-2,ids-176-20-350-2,Spanish,FORTRESS,castillo,castillo,k a s t i ʝ o,,IDS;Miller2023,,,^castillo$,Spanish,fortaleza; castillo,,,,,,,,,
Spanish-TOWER-1,ids-176-20-360-1,Spanish,TOWER,torre,torre,t o r e,,IDS;Miller2023,,,^torre$,Spanish,torre,,,,,,,,,
Spanish-VICTORY-1,ids-176-20-410-1,Spanish,VICTORY,victoria,victoria,b i k t o ɾ j a,,IDS;Miller2023,,,^victoria$,Spanish,victoria,,,,,,,,,
Spanish-DEFEAT-1,ids-176-20-420-1,Spanish,DEFEAT,derrota,derrota,d ɛ r o t a,,IDS;Miller2023,,,^derrota$,Spanish,derrota,,,,,,,,,
Spanish-ATTACK-1,ids-176-20-430-1,Spanish,ATTACK,atacar,atacar,a t a k a ɾ,,IDS;Miller2023,,,^atacar$,Spanish,atacar,,,,,,,,,
Spanish-DEFEND-1,ids-176-20-440-1,Spanish,DEFEND,defender,defender,d e f e n d ɛ ɾ,,IDS;Miller2023,,,^defender$,Spanish,defender,,,,,,,,,
Spanish-RETREAT-1,ids-176-20-450-1,Spanish,RETREAT,huir,huir,w i ɾ,,IDS;Miller2023,,,^huir$,Spanish,huir; retirarse,,,,,,,,,
Spanish-RETREAT-2,ids-176-20-450-2,Spanish,RETREAT,retirarse,retirarse,r ɛ t i ɾ a ɾ s e,,IDS;Miller2023,,,^retirarse$,Spanish,huir; retirarse,,,,,,,,,
Spanish-SURRENDER-1,ids-176-20-460-1,Spanish,SURRENDER,rendirse,rendirse,r e n d i ɾ s e,,IDS;Miller2023,,,^rendirse$,Spanish,rendirse,,,,,,,,,
Spanish-PRISONER-1,ids-176-20-470-1,Spanish,PRISONER,cautivo,cautivo,k a u t i β o,,IDS;Miller2023,,,^cautivo$,Spanish,cautivo; preso; prisionero,,,,,,,,,
Spanish-PRISONER-2,ids-176-20-470-2,Spanish,PRISONER,preso,preso,p ɾ e s o,,IDS;Miller2023,,,^preso$,Spanish,cautivo; preso; prisionero,,,,,,,,,
Spanish-PRISONER-3,ids-176-20-470-3,Spanish,PRISONER,prisionero,prisionero,p ɾ i s j o n ɛ ɾ o,,IDS;Miller2023,,,^prisionero$,Spanish,cautivo; preso; prisionero,,,,,,,,,
Spanish-GUARD-1,ids-176-20-471-1,Spanish,GUARD,guardia,guardia,g w a ɾ ð j a,,IDS;Miller2023,,,^guardia$,Spanish,guardia; centinela,,,,,,,,,
Spanish-GUARD-2,ids-176-20-471-2,Spanish,GUARD,centinela,centinela,s e n t i n e l a,,IDS;Miller2023,,,^centinela$,Spanish,guardia; centinela,,,,,,,,,
Spanish-BOOTY-1,ids-176-20-480-1,Spanish,BOOTY,botín,botín,b o t i n,,IDS;Miller2023,,,^botín$,Spanish,botín,,,,,,,,,
Spanish-AMBUSH-1,ids-176-20-490-1,Spanish,AMBUSH,acechar,acechar,a s e tʃ a ɾ,,IDS;Miller2023,,,^acechar$,Spanish,acechar; emboscar,,,,,,,,,
Spanish-AMBUSH-2,ids-176-20-490-2,Spanish,AMBUSH,emboscar,emboscar,e m b o s k a ɾ,,IDS;Miller2023,,,^emboscar$,Spanish,acechar; emboscar,,,,,,,,,
Spanish-FISHERMAN-1,ids-176-20-510-1,Spanish,FISHERMAN,pescador,pescador,p ɛ s k a ð o ɾ,,IDS;Miller2023,,,^pescador$,Spanish,pescador,,,,,,,,,
Spanish-FISHHOOK-1,ids-176-20-520-1,Spanish,FISHHOOK,anzuelo,anzuelo,a n s w e l o,,IDS;Miller2023,,,^anzuelo$,Spanish,anzuelo,,,,,,,,,
Spanish-FISHINGLINE-1,ids-176-20-530-1,Spanish,FISHINGLINE,cuerda de pescar,cuerda_de_pescar,k w ɛ ɾ ð a + ð e + p ɛ s k a ɾ,,IDS;Miller2023,,,^cuerda_de_pescar$,Spanish,cuerda de pescar,,,,,,,,,
Spanish-FISHNET-1,ids-176-20-540-1,Spanish,FISHNET,red,red,r ɛ ð,,IDS;Miller2023,,,^red$,Spanish,red; atarraya,,,,,,,,,
Spanish-FISHNET-2,ids-176-20-540-2,Spanish,FISHNET,atarraya,atarraya,a t a r a ʝ a,,IDS;Miller2023,,,^atarraya$,Spanish,red; atarraya,,,,,,,,,
Spanish-FISHTRAP-1,ids-176-20-550-1,Spanish,FISHTRAP,nasa,nasa,n a s a,,IDS;Miller2023,,,^nasa$,Spanish,nasa,,,,,,,,,
Spanish-BAIT-1,ids-176-20-560-1,Spanish,BAIT,cebo,cebo,s e β o,,IDS;Miller2023,,,^cebo$,Spanish,cebo; carnada,,,,,,,,,
Spanish-BAIT-2,ids-176-20-560-2,Spanish,BAIT,carnada,carnada,k a ɾ n a ð a,,IDS;Miller2023,,,^carnada$,Spanish,cebo; carnada,,,,,,,,,
Spanish-HUNT-1,ids-176-20-610-1,Spanish,HUNT,cazar,cazar,k a s a ɾ,,IDS;Miller2023,,,^cazar$,Spanish,cazar,,,,,,,,,
Spanish-SHOOT-1,ids-176-20-620-1,Spanish,SHOOT,tirar,tirar,t i ɾ a ɾ,,IDS;Miller2023,,,^tirar$,Spanish,tirar; disparar,,,,,,,,,
Spanish-SHOOT-2,ids-176-20-620-2,Spanish,SHOOT,disparar,disparar,d i s p a ɾ a ɾ,,IDS;Miller2023,,,^disparar$,Spanish,tirar; disparar,,,,,,,,,
Spanish-MISSATARGET-1,ids-176-20-630-1,Spanish,MISSATARGET,errar,errar,ɛ r a ɾ,,IDS;Miller2023,,,^errar$,Spanish,errar; fallar,,,,,,,,,
Spanish-MISSATARGET-2,ids-176-20-630-2,Spanish,MISSATARGET,fallar,fallar,f a ʝ a ɾ,,IDS;Miller2023,,,^fallar$,Spanish,errar; fallar,,,,,,,,,
Spanish-TRAPPITFALL-1,ids-176-20-640-1,Spanish,TRAPPITFALL,trampa,trampa,t ɾ a m p a,,IDS;Miller2023,,,^trampa$,Spanish,trampa,,,,,,,,,
Spanish-TRAPCATCH-1,ids-176-20-650-1,Spanish,TRAPCATCH,atrapar,atrapar,a t ɾ a p a ɾ,,IDS;Miller2023,,,^atrapar$,Spanish,atrapar,,,,,,,,,
Spanish-LAW-1,ids-176-21-110-1,Spanish,LAW,ley,ley,l e i,,IDS;Miller2023,,,^ley$,Spanish,ley,,,,,,,,,
Spanish-COURT-1,ids-176-21-150-1,Spanish,COURT,tribunal,tribunal,t ɾ i β u n a l,,IDS;Miller2023,,,^tribunal$,Spanish,tribunal,,,,,,,,,
Spanish-ADJUDICATE-1,ids-176-21-160-1,Spanish,ADJUDICATE,juzgar,juzgar,x u s ɣ a ɾ,,IDS;Miller2023,,,^juzgar$,Spanish,juzgar,,,,,,,,,
Spanish-JUDGMENT-1,ids-176-21-170-1,Spanish,JUDGMENT,juicio,juicio,x w i s j o,,IDS;Miller2023,,,^juicio$,Spanish,juicio,,,,,,,,,
Spanish-JUDGE-1,ids-176-21-180-1,Spanish,JUDGE,juez,juez,x w e s,,IDS;Miller2023,,,^juez$,Spanish,juez,,,,,,,,,
Spanish-PLAINTIFF-1,ids-176-21-210-1,Spanish,PLAINTIFF,demandante,demandante,d e m a n d a n t e,,IDS;Miller2023,,,^demandante$,Spanish,demandante,,,,,,,,,
Spanish-DEFENDANT-1,ids-176-21-220-1,Spanish,DEFENDANT,acusado,acusado,a k u s a ð o,,IDS;Miller2023,,,^acusado$,Spanish,acusado,,,,,,,,,
Spanish-WITNESS-1,ids-176-21-230-1,Spanish,WITNESS,testigo,testigo,t ɛ s t i ɣ o,,IDS;Miller2023,,,^testigo$,Spanish,testigo,,,,,,,,,
Spanish-SWEAR-1,ids-176-21-240-1,Spanish,SWEAR,jurar,jurar,x u ɾ a ɾ,,IDS;Miller2023,,,^jurar$,Spanish,jurar,,,,,,,,,
Spanish-OATH-1,ids-176-21-250-1,Spanish,OATH,juramento,juramento,x u ɾ a m e n t o,,IDS;Miller2023,,,^juramento$,Spanish,juramento,,,,,,,,,
Spanish-ACCUSE-1,ids-176-21-310-1,Spanish,ACCUSE,acusar,acusar,a k u s a ɾ,,IDS;Miller2023,,,^acusar$,Spanish,acusar; denunciar,,,,,,,,,
Spanish-ACCUSE-2,ids-176-21-310-2,Spanish,ACCUSE,denunciar,denunciar,d e n u n s j a ɾ,,IDS;Miller2023,,,^denunciar$,Spanish,acusar; denunciar,,,,,,,,,
Spanish-CONDEMN-1,ids-176-21-320-1,Spanish,CONDEMN,condenar,condenar,k o n d e n a ɾ,,IDS;Miller2023,,,^condenar$,Spanish,condenar,,,,,,,,,
Spanish-CONVICT-1,ids-176-21-330-1,Spanish,CONVICT,inculpar,inculpar,i n k u l p a ɾ,,IDS;Miller2023,,,^inculpar$,Spanish,inculpar; condenar,,,,,,,,,
Spanish-CONVICT-2,ids-176-21-330-2,Spanish,CONVICT,condenar,condenar,k o n d e n a ɾ,,IDS;Miller2023,,,^condenar$,Spanish,inculpar; condenar,,,,,,,,,
Spanish-ACQUIT-1,ids-176-21-340-1,Spanish,ACQUIT,absolver,absolver,a β s o l β ɛ ɾ,,IDS;Miller2023,,,^absolver$,Spanish,absolver; exculpar,,,,,,,,,
Spanish-ACQUIT-2,ids-176-21-340-2,Spanish,ACQUIT,exculpar,exculpar,ɛ k s k u l p a ɾ,,IDS;Miller2023,,,^exculpar$,Spanish,absolver; exculpar,,,,,,,,,
Spanish-GUILTY-1,ids-176-21-350-1,Spanish,GUILTY,culpable,culpable,k u l p a β l e,,IDS;Miller2023,,,^culpable$,Spanish,culpable,,,,,,,,,
Spanish-INNOCENT-1,ids-176-21-360-1,Spanish,INNOCENT,inocente,inocente,i n o s e n t e,,IDS;Miller2023,,,^inocente$,Spanish,inocente,,,,,,,,,
